 0.620314470969E+000  0.000000000000E+000  0.000000000000E+000  -0.651036899339E-001 -0.641036899339E-001 -0.641036899339E-001  0.555653613399E-018  0.555653613399E-018  0.555653613399E-018
 0.630319543081E+000  0.000000000000E+000  0.000000000000E+000  -0.650530171572E-001 -0.640530171572E-001 -0.640530171572E-001 -0.298155597434E-018 -0.298155597434E-018 -0.298155597434E-018
 0.640324615194E+000  0.000000000000E+000  0.000000000000E+000  -0.649979223131E-001 -0.639979223131E-001 -0.639979223131E-001 -0.528548559087E-018 -0.528548559087E-018 -0.528548559087E-018
 0.650329687306E+000  0.000000000000E+000  0.000000000000E+000  -0.649383423557E-001 -0.639383423557E-001 -0.639383423557E-001 -0.101643953671E-018 -0.101643953671E-018 -0.101643953671E-018
 0.660334759418E+000  0.000000000000E+000  0.000000000000E+000  -0.648742195344E-001 -0.638742195344E-001 -0.638742195344E-001 -0.420128341838E-018 -0.420128341838E-018 -0.420128341838E-018
 0.670339831531E+000  0.000000000000E+000  0.000000000000E+000  -0.648055014749E-001 -0.638055014749E-001 -0.638055014749E-001  0.677626357803E-020  0.677626357803E-020  0.677626357803E-020
 0.680344903643E+000  0.000000000000E+000  0.000000000000E+000  -0.647321412501E-001 -0.637321412501E-001 -0.637321412501E-001  0.528548559087E-018  0.528548559087E-018  0.528548559087E-018
 0.690349975756E+000  0.000000000000E+000  0.000000000000E+000  -0.646540974405E-001 -0.636540974405E-001 -0.636540974405E-001 -0.647133171702E-018 -0.647133171702E-018 -0.647133171702E-018
 0.700355047868E+000  0.000000000000E+000  0.000000000000E+000  -0.645713341832E-001 -0.635713341832E-001 -0.635713341832E-001  0.426057572469E-018  0.426057572469E-018  0.426057572469E-018
 0.710360119980E+000  0.000000000000E+000  0.000000000000E+000  -0.644838212104E-001 -0.634838212104E-001 -0.634838212104E-001  0.220228566286E-018  0.220228566286E-018  0.220228566286E-018
 0.720365192093E+000  0.000000000000E+000  0.000000000000E+000  -0.643915338770E-001 -0.633915338770E-001 -0.633915338770E-001 -0.880914265144E-019 -0.880914265144E-019 -0.880914265144E-019
 0.730370264205E+000  0.000000000000E+000  0.000000000000E+000  -0.642944531772E-001 -0.632944531772E-001 -0.632944531772E-001 -0.948676900925E-019 -0.948676900925E-019 -0.948676900925E-019
 0.740375336318E+000  0.000000000000E+000  0.000000000000E+000  -0.641925657495E-001 -0.631925657495E-001 -0.631925657495E-001  0.101643953671E-018  0.101643953671E-018  0.101643953671E-018
 0.750380408430E+000  0.000000000000E+000  0.000000000000E+000  -0.640858638716E-001 -0.630858638716E-001 -0.630858638716E-001  0.298155597434E-018  0.298155597434E-018  0.298155597434E-018
 0.760385480542E+000  0.000000000000E+000  0.000000000000E+000  -0.639743454437E-001 -0.629743454437E-001 -0.629743454437E-001 -0.528548559087E-018 -0.528548559087E-018 -0.528548559087E-018
 0.770390552655E+000  0.000000000000E+000  0.000000000000E+000  -0.638580139612E-001 -0.628580139612E-001 -0.628580139612E-001  0.542101086243E-018  0.542101086243E-018  0.542101086243E-018
